,MSA,year,value
2172,"Vineland-Bridgeton, NJ",2015,6409113
2556,"Vineland-Bridgeton, NJ",2016,6609865
2940,"Vineland-Bridgeton, NJ",2017,6534619
3324,"Vineland-Bridgeton, NJ",2018,6644797
3708,"Vineland-Bridgeton, NJ",2019,6927309
4092,"Vineland-Bridgeton, NJ",2020,7054437
4476,"Vineland-Bridgeton, NJ",2021,7181317
4860,"Vineland-Bridgeton, NJ",2022,7307949
5244,"Vineland-Bridgeton, NJ",2023,7434334
5628,"Vineland-Bridgeton, NJ",2024,7560471
357,"Virginia Beach-Norfolk-Newport News, VA-NC",2010,82332285
741,"Virginia Beach-Norfolk-Newport News, VA-NC",2011,83209785
1125,"Virginia Beach-Norfolk-Newport News, VA-NC",2012,84115453
1509,"Virginia Beach-Norfolk-Newport News, VA-NC",2013,86134625
1893,"Virginia Beach-Norfolk-Newport News, VA-NC",2014,87374450
2277,"Virginia Beach-Norfolk-Newport News, VA-NC",2015,92294286
2661,"Virginia Beach-Norfolk-Newport News, VA-NC",2016,93512384
3045,"Virginia Beach-Norfolk-Newport News, VA-NC",2017,95449424
3429,"Virginia Beach-Norfolk-Newport News, VA-NC",2018,98891139
3813,"Virginia Beach-Norfolk-Newport News, VA-NC",2019,103080568
4197,"Virginia Beach-Norfolk-Newport News, VA-NC",2020,105365864
4581,"Virginia Beach-Norfolk-Newport News, VA-NC",2021,107650604
4965,"Virginia Beach-Norfolk-Newport News, VA-NC",2022,109934787
5349,"Virginia Beach-Norfolk-Newport News, VA-NC",2023,112218414
5733,"Virginia Beach-Norfolk-Newport News, VA-NC",2024,114501485
23,"Visalia, CA",2010,13233206
407,"Visalia, CA",2011,14360690
791,"Visalia, CA",2012,13982245
1175,"Visalia, CA",2013,14793086
1559,"Visalia, CA",2014,16709258
1943,"Visalia, CA",2015,16702846
2327,"Visalia, CA",2016,17602085
2711,"Visalia, CA",2017,18921389
3095,"Visalia, CA",2018,19200484
3479,"Visalia, CA",2019,20705405
3863,"Visalia, CA",2020,20861847
4247,"Visalia, CA",2021,20828762
4631,"Visalia, CA",2022,20835759
5015,"Visalia, CA",2023,20834279
5399,"Visalia, CA",2024,20834592
176,"Waco, TX",2010,8899597
560,"Waco, TX",2011,9182375
944,"Waco, TX",2012,9849827
1328,"Waco, TX",2013,10947510
1712,"Waco, TX",2014,11638371
2096,"Waco, TX",2015,11669068
2480,"Waco, TX",2016,12076121
2864,"Waco, TX",2017,12665501
3248,"Waco, TX",2018,13335951
3632,"Waco, TX",2019,13601023
4016,"Waco, TX",2020,14032697
4400,"Waco, TX",2021,14449244
4784,"Waco, TX",2022,14851193
5168,"Waco, TX",2023,15239056
5552,"Waco, TX",2024,15613327
146,"Walla Walla, WA",2010,2531265
530,"Walla Walla, WA",2011,2745676
914,"Walla Walla, WA",2012,2766343
1298,"Walla Walla, WA",2013,2806124
1682,"Walla Walla, WA",2014,2916097
2066,"Walla Walla, WA",2015,3173421
2450,"Walla Walla, WA",2016,3398228
2834,"Walla Walla, WA",2017,3600789
3218,"Walla Walla, WA",2018,3760947
3602,"Walla Walla, WA",2019,3946182
3986,"Walla Walla, WA",2020,3903123
4370,"Walla Walla, WA",2021,3943972
4754,"Walla Walla, WA",2022,3905219
5138,"Walla Walla, WA",2023,3941983
5522,"Walla Walla, WA",2024,3907106
300,"Warner Robins, GA",2010,6229166
684,"Warner Robins, GA",2011,6391265
1068,"Warner Robins, GA",2012,6510296
1452,"Warner Robins, GA",2013,6549028
1836,"Warner Robins, GA",2014,6717557
2220,"Warner Robins, GA",2015,6963697
2604,"Warner Robins, GA",2016,7168204
2988,"Warner Robins, GA",2017,7461697
3372,"Warner Robins, GA",2018,7855114
3756,"Warner Robins, GA",2019,8321244
4140,"Warner Robins, GA",2020,8553092
4524,"Warner Robins, GA",2021,8784933
4908,"Warner Robins, GA",2022,9016766
5292,"Warner Robins, GA",2023,9248591
5676,"Warner Robins, GA",2024,9480409
86,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2010,419797485
470,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2011,434021013
854,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2012,444839905
1238,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2013,450559167
1622,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2014,464300452
2006,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2015,483744656
2390,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2016,502934634
2774,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2017,519058665
3158,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2018,539007851
3542,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2019,559061958
3926,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020,574482036
4310,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021,589899592
4694,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2022,605314626
5078,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023,620727138
5462,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2024,636137130
63,"Waterloo-Cedar Falls, IA",2010,8069647
447,"Waterloo-Cedar Falls, IA",2011,8122634
831,"Waterloo-Cedar Falls, IA",2012,10035380
1215,"Waterloo-Cedar Falls, IA",2013,9097044
1599,"Waterloo-Cedar Falls, IA",2014,10342900
1983,"Waterloo-Cedar Falls, IA",2015,10021272
2367,"Waterloo-Cedar Falls, IA",2016,9230139
2751,"Waterloo-Cedar Falls, IA",2017,9252928
3135,"Waterloo-Cedar Falls, IA",2018,9783572
3519,"Waterloo-Cedar Falls, IA",2019,9916973
3903,"Waterloo-Cedar Falls, IA",2020,10029178
4287,"Waterloo-Cedar Falls, IA",2021,9936723
4671,"Waterloo-Cedar Falls, IA",2022,10012904
5055,"Waterloo-Cedar Falls, IA",2023,9950133
5439,"Waterloo-Cedar Falls, IA",2024,10001855
232,"Watertown-Fort Drum, NY",2010,6519672
616,"Watertown-Fort Drum, NY",2011,6779026
1000,"Watertown-Fort Drum, NY",2012,6664815
1384,"Watertown-Fort Drum, NY",2013,6629381
1768,"Watertown-Fort Drum, NY",2014,6604893
2152,"Watertown-Fort Drum, NY",2015,6484629
2536,"Watertown-Fort Drum, NY",2016,6334915
2920,"Watertown-Fort Drum, NY",2017,6371356
3304,"Watertown-Fort Drum, NY",2018,6556942
3688,"Watertown-Fort Drum, NY",2019,6738046
4072,"Watertown-Fort Drum, NY",2020,6743550
4456,"Watertown-Fort Drum, NY",2021,6742016
4840,"Watertown-Fort Drum, NY",2022,6742443
5224,"Watertown-Fort Drum, NY",2023,6742324
5608,"Watertown-Fort Drum, NY",2024,6742357
112,"Wausau-Weston, WI",2010,7306343
496,"Wausau-Weston, WI",2011,7694696
880,"Wausau-Weston, WI",2012,7997453
1264,"Wausau-Weston, WI",2013,8270492
1648,"Wausau-Weston, WI",2014,8809244
2032,"Wausau-Weston, WI",2015,9161107
2416,"Wausau-Weston, WI",2016,9509357
2800,"Wausau-Weston, WI",2017,9713056
3184,"Wausau-Weston, WI",2018,10308549
3568,"Wausau-Weston, WI",2019,10665019
3952,"Wausau-Weston, WI",2020,11033443
4336,"Wausau-Weston, WI",2021,11401175
4720,"Wausau-Weston, WI",2022,11768217
5104,"Wausau-Weston, WI",2023,12134569
5488,"Wausau-Weston, WI",2024,12500234
64,"Weirton-Steubenville, WV-OH",2010,4797071
448,"Weirton-Steubenville, WV-OH",2011,4881434
832,"Weirton-Steubenville, WV-OH",2012,4939398
1216,"Weirton-Steubenville, WV-OH",2013,5565166
1600,"Weirton-Steubenville, WV-OH",2014,6413446
1984,"Weirton-Steubenville, WV-OH",2015,6666116
2368,"Weirton-Steubenville, WV-OH",2016,5132823
2752,"Weirton-Steubenville, WV-OH",2017,5886793
3136,"Weirton-Steubenville, WV-OH",2018,6701445
3520,"Weirton-Steubenville, WV-OH",2019,7065407
3904,"Weirton-Steubenville, WV-OH",2020,7019607
4288,"Weirton-Steubenville, WV-OH",2021,7058767
4672,"Weirton-Steubenville, WV-OH",2022,7025284
5056,"Weirton-Steubenville, WV-OH",2023,7053913
5440,"Weirton-Steubenville, WV-OH",2024,7029434
147,"Wenatchee, WA",2010,4657122
531,"Wenatchee, WA",2011,5252420
915,"Wenatchee, WA",2012,5311567
1299,"Wenatchee, WA",2013,5346389
1683,"Wenatchee, WA",2014,5514686
2067,"Wenatchee, WA",2015,5964521
2451,"Wenatchee, WA",2016,6151524
2835,"Wenatchee, WA",2017,6561181
3219,"Wenatchee, WA",2018,6797894
3603,"Wenatchee, WA",2019,6989188
3987,"Wenatchee, WA",2020,7225353
4371,"Wenatchee, WA",2021,7457595
4755,"Wenatchee, WA",2022,7685977
5139,"Wenatchee, WA",2023,7910565
5523,"Wenatchee, WA",2024,8131421
321,"Wheeling, WV-OH",2010,6129452
705,"Wheeling, WV-OH",2011,6369342
1089,"Wheeling, WV-OH",2012,6446153
1473,"Wheeling, WV-OH",2013,7180473
1857,"Wheeling, WV-OH",2014,8397012
2241,"Wheeling, WV-OH",2015,8665041
2625,"Wheeling, WV-OH",2016,9365988
3009,"Wheeling, WV-OH",2017,11548497
3393,"Wheeling, WV-OH",2018,12686215
3777,"Wheeling, WV-OH",2019,11939964
4161,"Wheeling, WV-OH",2020,11809221
4545,"Wheeling, WV-OH",2021,11830515
4929,"Wheeling, WV-OH",2022,11827047
5313,"Wheeling, WV-OH",2023,11827612
5697,"Wheeling, WV-OH",2024,11827520
113,"Wichita Falls, TX",2010,5539034
497,"Wichita Falls, TX",2011,5650253
881,"Wichita Falls, TX",2012,5914121
1265,"Wichita Falls, TX",2013,6028129
1649,"Wichita Falls, TX",2014,6059423
2033,"Wichita Falls, TX",2015,5817718
2417,"Wichita Falls, TX",2016,5935127
2801,"Wichita Falls, TX",2017,6119771
3185,"Wichita Falls, TX",2018,6414012
3569,"Wichita Falls, TX",2019,6711314
3953,"Wichita Falls, TX",2020,6837972
4337,"Wichita Falls, TX",2021,6964477
4721,"Wichita Falls, TX",2022,7090828
5105,"Wichita Falls, TX",2023,7217026
5489,"Wichita Falls, TX",2024,7343070
278,"Wichita, KS",2010,26533875
662,"Wichita, KS",2011,27757548
1046,"Wichita, KS",2012,28346271
1430,"Wichita, KS",2013,27261901
1814,"Wichita, KS",2014,29465528
2198,"Wichita, KS",2015,31741932
2582,"Wichita, KS",2016,34715064
2966,"Wichita, KS",2017,35924218
3350,"Wichita, KS",2018,37404441
3734,"Wichita, KS",2019,38390305
4118,"Wichita, KS",2020,39692157
4502,"Wichita, KS",2021,40993957
4886,"Wichita, KS",2022,42295705
5270,"Wichita, KS",2023,43597400
5654,"Wichita, KS",2024,44899042
177,"Williamsport, PA",2010,4595315
561,"Williamsport, PA",2011,5224585
945,"Williamsport, PA",2012,5769384
1329,"Williamsport, PA",2013,6177982
1713,"Williamsport, PA",2014,6809367
2097,"Williamsport, PA",2015,6088967
2481,"Williamsport, PA",2016,5937459
2865,"Williamsport, PA",2017,6243882
3249,"Williamsport, PA",2018,6397229
3633,"Williamsport, PA",2019,6423825
4017,"Williamsport, PA",2020,6445613
4401,"Williamsport, PA",2021,6459768
4785,"Williamsport, PA",2022,6468964
5169,"Williamsport, PA",2023,6474939
5553,"Williamsport, PA",2024,6478820
301,"Wilmington, NC",2010,10648640
685,"Wilmington, NC",2011,10908123
1069,"Wilmington, NC",2012,10514853
1453,"Wilmington, NC",2013,11377655
1837,"Wilmington, NC",2014,12139310
2221,"Wilmington, NC",2015,12608456
2605,"Wilmington, NC",2016,13292055
2989,"Wilmington, NC",2017,13567583
3373,"Wilmington, NC",2018,14480370
3757,"Wilmington, NC",2019,15348154
4141,"Wilmington, NC",2020,15866565
4525,"Wilmington, NC",2021,16384961
4909,"Wilmington, NC",2022,16903340
5293,"Wilmington, NC",2023,17421704
5677,"Wilmington, NC",2024,17940051
383,"Winchester, VA-WV",2010,5423378
767,"Winchester, VA-WV",2011,5487816
1151,"Winchester, VA-WV",2012,5655567
1535,"Winchester, VA-WV",2013,5872838
1919,"Winchester, VA-WV",2014,6035953
2303,"Winchester, VA-WV",2015,6338783
2687,"Winchester, VA-WV",2016,6479224
3071,"Winchester, VA-WV",2017,6640281
3455,"Winchester, VA-WV",2018,6910795
3839,"Winchester, VA-WV",2019,7229299
4223,"Winchester, VA-WV",2020,7428999
4607,"Winchester, VA-WV",2021,7628672
4991,"Winchester, VA-WV",2022,7828318
5375,"Winchester, VA-WV",2023,8027937
5759,"Winchester, VA-WV",2024,8227528
46,"Winston-Salem, NC",2010,28351131
430,"Winston-Salem, NC",2011,27312830
814,"Winston-Salem, NC",2012,28299074
1198,"Winston-Salem, NC",2013,29372586
1582,"Winston-Salem, NC",2014,30777663
1966,"Winston-Salem, NC",2015,31802656
2350,"Winston-Salem, NC",2016,32791070
2734,"Winston-Salem, NC",2017,33725613
3118,"Winston-Salem, NC",2018,34647785
3502,"Winston-Salem, NC",2019,36245398
3886,"Winston-Salem, NC",2020,36205386
4270,"Winston-Salem, NC",2021,36224636
4654,"Winston-Salem, NC",2022,36215374
5038,"Winston-Salem, NC",2023,36219830
5422,"Winston-Salem, NC",2024,36217686
178,"Worcester, MA-CT",2010,38571947
562,"Worcester, MA-CT",2011,40496812
946,"Worcester, MA-CT",2012,41607156
1330,"Worcester, MA-CT",2013,42760852
1714,"Worcester, MA-CT",2014,43758404
2098,"Worcester, MA-CT",2015,45775931
2482,"Worcester, MA-CT",2016,46914623
2866,"Worcester, MA-CT",2017,48212727
3250,"Worcester, MA-CT",2018,50019201
3634,"Worcester, MA-CT",2019,52159312
4018,"Worcester, MA-CT",2020,53663969
4402,"Worcester, MA-CT",2021,55168223
4786,"Worcester, MA-CT",2022,56672073
5170,"Worcester, MA-CT",2023,58175521
5554,"Worcester, MA-CT",2024,59678565
205,"Yakima, WA",2010,8110992
589,"Yakima, WA",2011,8492796
973,"Yakima, WA",2012,8748434
1357,"Yakima, WA",2013,8930330
1741,"Yakima, WA",2014,9621988
2125,"Yakima, WA",2015,9627379
2509,"Yakima, WA",2016,10060161
2893,"Yakima, WA",2017,10635802
3277,"Yakima, WA",2018,11361296
3661,"Yakima, WA",2019,11966915
4045,"Yakima, WA",2020,12391805
4429,"Yakima, WA",2021,12816612
4813,"Yakima, WA",2022,13241334
5197,"Yakima, WA",2023,13665972
5581,"Yakima, WA",2024,14090526
148,"York-Hanover, PA",2010,17550873
532,"York-Hanover, PA",2011,17717275
916,"York-Hanover, PA",2012,17655197
1300,"York-Hanover, PA",2013,18169121
1684,"York-Hanover, PA",2014,18629225
2068,"York-Hanover, PA",2015,19414400
2452,"York-Hanover, PA",2016,19900486
2836,"York-Hanover, PA",2017,20502638
3220,"York-Hanover, PA",2018,21136947
3604,"York-Hanover, PA",2019,21925823
3988,"York-Hanover, PA",2020,22409139
4372,"York-Hanover, PA",2021,22892359
4756,"York-Hanover, PA",2022,23375484
5140,"York-Hanover, PA",2023,23858513
5524,"York-Hanover, PA",2024,24341447
24,"Youngstown-Warren-Boardman, OH-PA",2010,18753660
