,MSA,year,value
4570,"The Villages, FL",2021,47760
4954,"The Villages, FL",2022,48575
5338,"The Villages, FL",2023,49390
5722,"The Villages, FL",2024,50205
347,"Toledo, OH",2010,39470
731,"Toledo, OH",2011,39830
1115,"Toledo, OH",2012,40610
1499,"Toledo, OH",2013,41080
1883,"Toledo, OH",2014,41740
2267,"Toledo, OH",2015,42710
2651,"Toledo, OH",2016,43430
3035,"Toledo, OH",2017,44180
3419,"Toledo, OH",2018,45520
3803,"Toledo, OH",2019,46560
4187,"Toledo, OH",2020,47349
4571,"Toledo, OH",2021,48171
4955,"Toledo, OH",2022,48989
5339,"Toledo, OH",2023,49807
5723,"Toledo, OH",2024,50625
348,"Topeka, KS",2010,38730
732,"Topeka, KS",2011,38960
1116,"Topeka, KS",2012,39370
1500,"Topeka, KS",2013,41010
1884,"Topeka, KS",2014,41360
2268,"Topeka, KS",2015,42100
2652,"Topeka, KS",2016,43010
3036,"Topeka, KS",2017,43650
3420,"Topeka, KS",2018,44010
3804,"Topeka, KS",2019,45090
4188,"Topeka, KS",2020,45804
4572,"Topeka, KS",2021,46564
4956,"Topeka, KS",2022,47318
5340,"Topeka, KS",2023,48073
5724,"Topeka, KS",2024,48828
349,"Trenton-Princeton, NJ",2010,56000
733,"Trenton-Princeton, NJ",2011,57450
1117,"Trenton-Princeton, NJ",2012,58330
1501,"Trenton-Princeton, NJ",2013,58720
1885,"Trenton-Princeton, NJ",2014,60020
2269,"Trenton-Princeton, NJ",2015,60950
2653,"Trenton-Princeton, NJ",2016,62150
3037,"Trenton-Princeton, NJ",2017,62980
3421,"Trenton-Princeton, NJ",2018,63700
3805,"Trenton-Princeton, NJ",2019,65160
4189,"Trenton-Princeton, NJ",2020,66162
4573,"Trenton-Princeton, NJ",2021,67129
4957,"Trenton-Princeton, NJ",2022,68094
5341,"Trenton-Princeton, NJ",2023,69059
5725,"Trenton-Princeton, NJ",2024,70023
350,"Tucson, AZ",2010,42160
734,"Tucson, AZ",2011,42740
1118,"Tucson, AZ",2012,42530
1502,"Tucson, AZ",2013,42450
1886,"Tucson, AZ",2014,42540
2270,"Tucson, AZ",2015,42910
2654,"Tucson, AZ",2016,44560
3038,"Tucson, AZ",2017,46140
3422,"Tucson, AZ",2018,47610
3806,"Tucson, AZ",2019,49110
4190,"Tucson, AZ",2020,49870
4574,"Tucson, AZ",2021,50625
4958,"Tucson, AZ",2022,51380
5342,"Tucson, AZ",2023,52136
5726,"Tucson, AZ",2024,52891
351,"Tulsa, OK",2010,38800
735,"Tulsa, OK",2011,39970
1119,"Tulsa, OK",2012,41040
1503,"Tulsa, OK",2013,41670
1887,"Tulsa, OK",2014,42710
2271,"Tulsa, OK",2015,43730
2655,"Tulsa, OK",2016,44840
3039,"Tulsa, OK",2017,45260
3423,"Tulsa, OK",2018,46170
3807,"Tulsa, OK",2019,47910
4191,"Tulsa, OK",2020,48918
4575,"Tulsa, OK",2021,49906
4959,"Tulsa, OK",2022,50893
5343,"Tulsa, OK",2023,51880
5727,"Tulsa, OK",2024,52867
352,"Tuscaloosa, AL",2010,37990
736,"Tuscaloosa, AL",2011,38240
1120,"Tuscaloosa, AL",2012,39470
1504,"Tuscaloosa, AL",2013,40060
1888,"Tuscaloosa, AL",2014,40570
2272,"Tuscaloosa, AL",2015,40880
2656,"Tuscaloosa, AL",2016,41120
3040,"Tuscaloosa, AL",2017,40740
3424,"Tuscaloosa, AL",2018,41800
3808,"Tuscaloosa, AL",2019,43310
4192,"Tuscaloosa, AL",2020,43851
4576,"Tuscaloosa, AL",2021,44416
4960,"Tuscaloosa, AL",2022,44980
5344,"Tuscaloosa, AL",2023,45544
5728,"Tuscaloosa, AL",2024,46109
353,"Twin Falls, ID",2010,36330
737,"Twin Falls, ID",2011,36360
1121,"Twin Falls, ID",2012,37180
1505,"Twin Falls, ID",2013,37470
1889,"Twin Falls, ID",2014,40420
2273,"Twin Falls, ID",2015,42340
2657,"Twin Falls, ID",2016,42280
3041,"Twin Falls, ID",2017,39380
3425,"Twin Falls, ID",2018,40830
3809,"Twin Falls, ID",2019,42350
4193,"Twin Falls, ID",2020,42780
4577,"Twin Falls, ID",2021,43211
4961,"Twin Falls, ID",2022,43606
5345,"Twin Falls, ID",2023,43970
5729,"Twin Falls, ID",2024,44304
354,"Tyler, TX",2010,36870
738,"Tyler, TX",2011,37150
1122,"Tyler, TX",2012,38150
1506,"Tyler, TX",2013,39490
1890,"Tyler, TX",2014,40260
2274,"Tyler, TX",2015,41470
2658,"Tyler, TX",2016,42050
3042,"Tyler, TX",2017,41840
3426,"Tyler, TX",2018,43180
3810,"Tyler, TX",2019,42900
4194,"Tyler, TX",2020,43340
4578,"Tyler, TX",2021,43603
4962,"Tyler, TX",2022,43852
5346,"Tyler, TX",2023,44065
5730,"Tyler, TX",2024,44250
355,"Urban Honolulu, HI",2010,45100
739,"Urban Honolulu, HI",2011,45990
1123,"Urban Honolulu, HI",2012,46260
1507,"Urban Honolulu, HI",2013,46870
1891,"Urban Honolulu, HI",2014,47850
2275,"Urban Honolulu, HI",2015,49320
2659,"Urban Honolulu, HI",2016,51080
3043,"Urban Honolulu, HI",2017,54030
3427,"Urban Honolulu, HI",2018,54870
3811,"Urban Honolulu, HI",2019,57060
4195,"Urban Honolulu, HI",2020,58399
4579,"Urban Honolulu, HI",2021,59754
4963,"Urban Honolulu, HI",2022,61109
5347,"Urban Honolulu, HI",2023,62464
5731,"Urban Honolulu, HI",2024,63818
356,"Utica-Rome, NY",2010,38640
740,"Utica-Rome, NY",2011,39630
1124,"Utica-Rome, NY",2012,40250
1508,"Utica-Rome, NY",2013,40540
1892,"Utica-Rome, NY",2014,41710
2276,"Utica-Rome, NY",2015,43090
2660,"Utica-Rome, NY",2016,44240
3044,"Utica-Rome, NY",2017,45230
3428,"Utica-Rome, NY",2018,46340
3812,"Utica-Rome, NY",2019,47580
4196,"Utica-Rome, NY",2020,47682
4580,"Utica-Rome, NY",2021,47691
4964,"Utica-Rome, NY",2022,47691
5348,"Utica-Rome, NY",2023,47691
5732,"Utica-Rome, NY",2024,47691
357,"Valdosta, GA",2010,32160
741,"Valdosta, GA",2011,34020
1125,"Valdosta, GA",2012,34140
1509,"Valdosta, GA",2013,35440
1893,"Valdosta, GA",2014,35670
2277,"Valdosta, GA",2015,36910
2661,"Valdosta, GA",2016,36290
3045,"Valdosta, GA",2017,36880
3429,"Valdosta, GA",2018,37420
3813,"Valdosta, GA",2019,38700
4197,"Valdosta, GA",2020,38823
4581,"Valdosta, GA",2021,38852
4965,"Valdosta, GA",2022,38842
5349,"Valdosta, GA",2023,38852
5733,"Valdosta, GA",2024,38844
358,"Vallejo, CA",2010,46630
742,"Vallejo, CA",2011,48390
1126,"Vallejo, CA",2012,48700
1510,"Vallejo, CA",2013,50330
1894,"Vallejo, CA",2014,49410
2278,"Vallejo, CA",2015,51590
2662,"Vallejo, CA",2016,53230
3046,"Vallejo, CA",2017,53520
3430,"Vallejo, CA",2018,54890
3814,"Vallejo, CA",2019,57640
4198,"Vallejo, CA",2020,58824
4582,"Vallejo, CA",2021,59980
4966,"Vallejo, CA",2022,61135
5350,"Vallejo, CA",2023,62290
5734,"Vallejo, CA",2024,63444
359,"Victoria, TX",2010,36400
743,"Victoria, TX",2011,37740
1127,"Victoria, TX",2012,39080
1511,"Victoria, TX",2013,40360
1895,"Victoria, TX",2014,40740
2279,"Victoria, TX",2015,40600
2663,"Victoria, TX",2016,40760
3047,"Victoria, TX",2017,41930
3431,"Victoria, TX",2018,42850
3815,"Victoria, TX",2019,43720
4199,"Victoria, TX",2020,44429
4583,"Victoria, TX",2021,45116
4967,"Victoria, TX",2022,45796
5351,"Victoria, TX",2023,46473
5735,"Victoria, TX",2024,47145
360,"Vineland-Bridgeton, NJ",2010,42340
744,"Vineland-Bridgeton, NJ",2011,43530
1128,"Vineland-Bridgeton, NJ",2012,43770
1512,"Vineland-Bridgeton, NJ",2013,44310
1896,"Vineland-Bridgeton, NJ",2014,45050
2280,"Vineland-Bridgeton, NJ",2015,44900
2664,"Vineland-Bridgeton, NJ",2016,46210
3048,"Vineland-Bridgeton, NJ",2017,46220
3432,"Vineland-Bridgeton, NJ",2018,47470
3816,"Vineland-Bridgeton, NJ",2019,48890
4200,"Vineland-Bridgeton, NJ",2020,49597
4584,"Vineland-Bridgeton, NJ",2021,50276
4968,"Vineland-Bridgeton, NJ",2022,50954
5352,"Vineland-Bridgeton, NJ",2023,51632
5736,"Vineland-Bridgeton, NJ",2024,52310
361,"Virginia Beach-Norfolk-Newport News, VA-NC",2010,41440
745,"Virginia Beach-Norfolk-Newport News, VA-NC",2011,42260
1129,"Virginia Beach-Norfolk-Newport News, VA-NC",2012,42820
1513,"Virginia Beach-Norfolk-Newport News, VA-NC",2013,43650
1897,"Virginia Beach-Norfolk-Newport News, VA-NC",2014,44510
2281,"Virginia Beach-Norfolk-Newport News, VA-NC",2015,45460
2665,"Virginia Beach-Norfolk-Newport News, VA-NC",2016,46470
3049,"Virginia Beach-Norfolk-Newport News, VA-NC",2017,47410
3433,"Virginia Beach-Norfolk-Newport News, VA-NC",2018,48450
3817,"Virginia Beach-Norfolk-Newport News, VA-NC",2019,49620
4201,"Virginia Beach-Norfolk-Newport News, VA-NC",2020,50530
4585,"Virginia Beach-Norfolk-Newport News, VA-NC",2021,51435
4969,"Virginia Beach-Norfolk-Newport News, VA-NC",2022,52339
5353,"Virginia Beach-Norfolk-Newport News, VA-NC",2023,53244
5737,"Virginia Beach-Norfolk-Newport News, VA-NC",2024,54148
362,"Visalia, CA",2010,38370
746,"Visalia, CA",2011,38120
1130,"Visalia, CA",2012,37150
1514,"Visalia, CA",2013,37400
1898,"Visalia, CA",2014,37690
2282,"Visalia, CA",2015,38950
2666,"Visalia, CA",2016,40580
3050,"Visalia, CA",2017,41570
3434,"Visalia, CA",2018,42700
3818,"Visalia, CA",2019,44180
4202,"Visalia, CA",2020,44185
4586,"Visalia, CA",2021,44186
4970,"Visalia, CA",2022,44185
5354,"Visalia, CA",2023,44186
5738,"Visalia, CA",2024,44185
363,"Waco, TX",2010,36680
747,"Waco, TX",2011,37240
1131,"Waco, TX",2012,38240
1515,"Waco, TX",2013,38770
1899,"Waco, TX",2014,40060
2283,"Waco, TX",2015,40540
2667,"Waco, TX",2016,41380
3051,"Waco, TX",2017,42410
3435,"Waco, TX",2018,43560
3819,"Waco, TX",2019,43590
4203,"Waco, TX",2020,44327
4587,"Waco, TX",2021,44942
4971,"Waco, TX",2022,45545
5355,"Waco, TX",2023,46122
5739,"Waco, TX",2024,46675
364,"Walla Walla, WA",2010,47650
748,"Walla Walla, WA",2011,48510
1132,"Walla Walla, WA",2012,48430
1516,"Walla Walla, WA",2013,49320
1900,"Walla Walla, WA",2014,49600
2284,"Walla Walla, WA",2015,50880
2668,"Walla Walla, WA",2016,52580
3052,"Walla Walla, WA",2017,53470
3436,"Walla Walla, WA",2018,54690
3820,"Walla Walla, WA",2019,55560
4204,"Walla Walla, WA",2020,56420
4588,"Walla Walla, WA",2021,57281
4972,"Walla Walla, WA",2022,58142
5356,"Walla Walla, WA",2023,59003
5740,"Walla Walla, WA",2024,59863
365,"Warner Robins, GA",2010,42850
749,"Warner Robins, GA",2011,42910
1133,"Warner Robins, GA",2012,43610
1517,"Warner Robins, GA",2013,44140
1901,"Warner Robins, GA",2014,44630
2285,"Warner Robins, GA",2015,43540
2669,"Warner Robins, GA",2016,44310
3053,"Warner Robins, GA",2017,45060
3437,"Warner Robins, GA",2018,45810
3821,"Warner Robins, GA",2019,46660
4205,"Warner Robins, GA",2020,47057
4589,"Warner Robins, GA",2021,47464
4973,"Warner Robins, GA",2022,47870
5357,"Warner Robins, GA",2023,48276
5741,"Warner Robins, GA",2024,48682
366,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2010,62300
750,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2011,63720
1134,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2012,64690
1518,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2013,65250
1902,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2014,65890
