,MSA,year,value
338,"Staunton, VA",2010,54411
722,"Staunton, VA",2011,55237
1106,"Staunton, VA",2012,55040
1490,"Staunton, VA",2013,55611
1874,"Staunton, VA",2014,55622
2258,"Staunton, VA",2015,55649
2642,"Staunton, VA",2016,56346
3026,"Staunton, VA",2017,57030
3410,"Staunton, VA",2018,58143
3794,"Staunton, VA",2019,59864
4178,"Staunton, VA",2020,60456
4562,"Staunton, VA",2021,61020
4946,"Staunton, VA",2022,61584
5330,"Staunton, VA",2023,62147
5714,"Staunton, VA",2024,62711
339,"Stockton, CA",2010,253926
723,"Stockton, CA",2011,262551
1107,"Stockton, CA",2012,267470
1491,"Stockton, CA",2013,272835
1875,"Stockton, CA",2014,278932
2259,"Stockton, CA",2015,286779
2643,"Stockton, CA",2016,294468
3027,"Stockton, CA",2017,301627
3411,"Stockton, CA",2018,304225
3795,"Stockton, CA",2019,307645
4179,"Stockton, CA",2020,312379
4563,"Stockton, CA",2021,316958
4947,"Stockton, CA",2022,321374
5331,"Stockton, CA",2023,325632
5715,"Stockton, CA",2024,329738
340,"Sumter, SC",2010,38880
724,"Sumter, SC",2011,39355
1108,"Sumter, SC",2012,40083
1492,"Sumter, SC",2013,40541
1876,"Sumter, SC",2014,41090
2260,"Sumter, SC",2015,41121
2644,"Sumter, SC",2016,41579
3028,"Sumter, SC",2017,41614
3412,"Sumter, SC",2018,41629
3796,"Sumter, SC",2019,42381
4180,"Sumter, SC",2020,42504
4564,"Sumter, SC",2021,42695
4948,"Sumter, SC",2022,42838
5332,"Sumter, SC",2023,42960
5716,"Sumter, SC",2024,43061
341,"Syracuse, NY",2010,298783
725,"Syracuse, NY",2011,296547
1109,"Syracuse, NY",2012,298604
1493,"Syracuse, NY",2013,296320
1877,"Syracuse, NY",2014,291447
2261,"Syracuse, NY",2015,293281
2645,"Syracuse, NY",2016,287344
3029,"Syracuse, NY",2017,286241
3413,"Syracuse, NY",2018,291862
3797,"Syracuse, NY",2019,292848
4181,"Syracuse, NY",2020,292883
4565,"Syracuse, NY",2021,292884
4949,"Syracuse, NY",2022,292884
5333,"Syracuse, NY",2023,292884
5717,"Syracuse, NY",2024,292884
342,"Tallahassee, FL",2010,173194
726,"Tallahassee, FL",2011,172783
1110,"Tallahassee, FL",2012,174588
1494,"Tallahassee, FL",2013,174794
1878,"Tallahassee, FL",2014,176034
2262,"Tallahassee, FL",2015,173868
2646,"Tallahassee, FL",2016,179224
3030,"Tallahassee, FL",2017,182028
3414,"Tallahassee, FL",2018,185973
3798,"Tallahassee, FL",2019,190212
4182,"Tallahassee, FL",2020,192305
4566,"Tallahassee, FL",2021,194432
4950,"Tallahassee, FL",2022,196558
5334,"Tallahassee, FL",2023,198683
5718,"Tallahassee, FL",2024,200806
343,"Tampa-St. Petersburg-Clearwater, FL",2010,1238878
727,"Tampa-St. Petersburg-Clearwater, FL",2011,1273935
1111,"Tampa-St. Petersburg-Clearwater, FL",2012,1305281
1495,"Tampa-St. Petersburg-Clearwater, FL",2013,1324433
1879,"Tampa-St. Petersburg-Clearwater, FL",2014,1342786
2263,"Tampa-St. Petersburg-Clearwater, FL",2015,1375329
2647,"Tampa-St. Petersburg-Clearwater, FL",2016,1414281
3031,"Tampa-St. Petersburg-Clearwater, FL",2017,1444383
3415,"Tampa-St. Petersburg-Clearwater, FL",2018,1474374
3799,"Tampa-St. Petersburg-Clearwater, FL",2019,1525133
4183,"Tampa-St. Petersburg-Clearwater, FL",2020,1556237
4567,"Tampa-St. Petersburg-Clearwater, FL",2021,1587254
4951,"Tampa-St. Petersburg-Clearwater, FL",2022,1618256
5335,"Tampa-St. Petersburg-Clearwater, FL",2023,1649242
5719,"Tampa-St. Petersburg-Clearwater, FL",2024,1680213
344,"Terre Haute, IN",2010,71624
728,"Terre Haute, IN",2011,72229
1112,"Terre Haute, IN",2012,71117
1496,"Terre Haute, IN",2013,71305
1880,"Terre Haute, IN",2014,72790
2264,"Terre Haute, IN",2015,72621
2648,"Terre Haute, IN",2016,73481
3032,"Terre Haute, IN",2017,73520
3416,"Terre Haute, IN",2018,73232
3800,"Terre Haute, IN",2019,72633
4184,"Terre Haute, IN",2020,72785
4568,"Terre Haute, IN",2021,72619
4952,"Terre Haute, IN",2022,72785
5336,"Terre Haute, IN",2023,72619
5720,"Terre Haute, IN",2024,72785
345,"Texarkana, TX-AR",2010,64294
729,"Texarkana, TX-AR",2011,63892
1113,"Texarkana, TX-AR",2012,62156
1497,"Texarkana, TX-AR",2013,60370
1881,"Texarkana, TX-AR",2014,61156
2265,"Texarkana, TX-AR",2015,61994
2649,"Texarkana, TX-AR",2016,61345
3033,"Texarkana, TX-AR",2017,61385
3417,"Texarkana, TX-AR",2018,61714
3801,"Texarkana, TX-AR",2019,62805
4185,"Texarkana, TX-AR",2020,62715
4569,"Texarkana, TX-AR",2021,62535
4953,"Texarkana, TX-AR",2022,62475
5337,"Texarkana, TX-AR",2023,62475
5721,"Texarkana, TX-AR",2024,62483
346,"The Villages, FL",2010,22137
730,"The Villages, FL",2011,23342
1114,"The Villages, FL",2012,24532
1498,"The Villages, FL",2013,25237
1882,"The Villages, FL",2014,25841
2266,"The Villages, FL",2015,26561
2650,"The Villages, FL",2016,27625
3034,"The Villages, FL",2017,29032
3418,"The Villages, FL",2018,29729
3802,"The Villages, FL",2019,31500
4186,"The Villages, FL",2020,32555
4570,"The Villages, FL",2021,33572
4954,"The Villages, FL",2022,34587
5338,"The Villages, FL",2023,35602
5722,"The Villages, FL",2024,36617
347,"Toledo, OH",2010,277081
731,"Toledo, OH",2011,278153
1115,"Toledo, OH",2012,277908
1499,"Toledo, OH",2013,281325
1883,"Toledo, OH",2014,283949
2267,"Toledo, OH",2015,288116
2651,"Toledo, OH",2016,287454
3035,"Toledo, OH",2017,287623
3419,"Toledo, OH",2018,289363
3803,"Toledo, OH",2019,290383
4187,"Toledo, OH",2020,290130
4571,"Toledo, OH",2021,290335
4955,"Toledo, OH",2022,290168
5339,"Toledo, OH",2023,290305
5723,"Toledo, OH",2024,290193
348,"Topeka, KS",2010,115415
732,"Topeka, KS",2011,114367
1116,"Topeka, KS",2012,113968
1500,"Topeka, KS",2013,114061
1884,"Topeka, KS",2014,114485
2268,"Topeka, KS",2015,115314
2652,"Topeka, KS",2016,115695
3036,"Topeka, KS",2017,114190
3420,"Topeka, KS",2018,113746
3804,"Topeka, KS",2019,114586
4188,"Topeka, KS",2020,114563
4572,"Topeka, KS",2021,114548
4956,"Topeka, KS",2022,114548
5340,"Topeka, KS",2023,114549
5724,"Topeka, KS",2024,114549
349,"Trenton-Princeton, NJ",2010,176459
733,"Trenton-Princeton, NJ",2011,177484
1117,"Trenton-Princeton, NJ",2012,178650
1501,"Trenton-Princeton, NJ",2013,180329
1885,"Trenton-Princeton, NJ",2014,185602
2269,"Trenton-Princeton, NJ",2015,191509
2653,"Trenton-Princeton, NJ",2016,190482
3037,"Trenton-Princeton, NJ",2017,188562
3421,"Trenton-Princeton, NJ",2018,194972
3805,"Trenton-Princeton, NJ",2019,200083
4189,"Trenton-Princeton, NJ",2020,202699
4573,"Trenton-Princeton, NJ",2021,205343
4957,"Trenton-Princeton, NJ",2022,207986
5341,"Trenton-Princeton, NJ",2023,210629
5725,"Trenton-Princeton, NJ",2024,213273
350,"Tucson, AZ",2010,430798
734,"Tucson, AZ",2011,428836
1118,"Tucson, AZ",2012,429413
1502,"Tucson, AZ",2013,427478
1886,"Tucson, AZ",2014,440603
2270,"Tucson, AZ",2015,442154
2654,"Tucson, AZ",2016,451724
3038,"Tucson, AZ",2017,456841
3422,"Tucson, AZ",2018,470390
3806,"Tucson, AZ",2019,483909
4190,"Tucson, AZ",2020,490647
4574,"Tucson, AZ",2021,497541
4958,"Tucson, AZ",2022,504430
5342,"Tucson, AZ",2023,511318
5726,"Tucson, AZ",2024,518205
351,"Tulsa, OK",2010,429786
735,"Tulsa, OK",2011,436212
1119,"Tulsa, OK",2012,447313
1503,"Tulsa, OK",2013,442507
1887,"Tulsa, OK",2014,450650
2271,"Tulsa, OK",2015,456726
2655,"Tulsa, OK",2016,453303
3039,"Tulsa, OK",2017,459507
3423,"Tulsa, OK",2018,465618
3807,"Tulsa, OK",2019,466612
4191,"Tulsa, OK",2020,466718
4575,"Tulsa, OK",2021,466711
4959,"Tulsa, OK",2022,466717
5343,"Tulsa, OK",2023,466715
5727,"Tulsa, OK",2024,466716
352,"Tuscaloosa, AL",2010,99986
736,"Tuscaloosa, AL",2011,100990
1120,"Tuscaloosa, AL",2012,102207
1504,"Tuscaloosa, AL",2013,102923
1888,"Tuscaloosa, AL",2014,106222
2272,"Tuscaloosa, AL",2015,106881
2656,"Tuscaloosa, AL",2016,107252
3040,"Tuscaloosa, AL",2017,110137
3424,"Tuscaloosa, AL",2018,114289
3808,"Tuscaloosa, AL",2019,117420
4192,"Tuscaloosa, AL",2020,119426
4576,"Tuscaloosa, AL",2021,121448
4960,"Tuscaloosa, AL",2022,123470
5344,"Tuscaloosa, AL",2023,125491
5728,"Tuscaloosa, AL",2024,127512
353,"Twin Falls, ID",2010,44391
737,"Twin Falls, ID",2011,44924
1121,"Twin Falls, ID",2012,45885
1505,"Twin Falls, ID",2013,47047
1889,"Twin Falls, ID",2014,48205
2273,"Twin Falls, ID",2015,48486
2657,"Twin Falls, ID",2016,49314
3041,"Twin Falls, ID",2017,50824
3425,"Twin Falls, ID",2018,51221
3809,"Twin Falls, ID",2019,52353
4193,"Twin Falls, ID",2020,53246
4577,"Twin Falls, ID",2021,54160
4961,"Twin Falls, ID",2022,55069
5345,"Twin Falls, ID",2023,55976
5729,"Twin Falls, ID",2024,56880
354,"Tyler, TX",2010,94332
738,"Tyler, TX",2011,95626
1122,"Tyler, TX",2012,95070
1506,"Tyler, TX",2013,95729
1890,"Tyler, TX",2014,98280
2274,"Tyler, TX",2015,100687
2658,"Tyler, TX",2016,101219
3042,"Tyler, TX",2017,103778
3426,"Tyler, TX",2018,104018
3810,"Tyler, TX",2019,104609
4194,"Tyler, TX",2020,104626
4578,"Tyler, TX",2021,104621
4962,"Tyler, TX",2022,104622
5346,"Tyler, TX",2023,104622
5730,"Tyler, TX",2024,104622
355,"Urban Honolulu, HI",2010,429882
739,"Urban Honolulu, HI",2011,427601
1123,"Urban Honolulu, HI",2012,426496
1507,"Urban Honolulu, HI",2013,438599
1891,"Urban Honolulu, HI",2014,444872
2275,"Urban Honolulu, HI",2015,454365
2659,"Urban Honolulu, HI",2016,457391
3043,"Urban Honolulu, HI",2017,452831
3427,"Urban Honolulu, HI",2018,443631
3811,"Urban Honolulu, HI",2019,443191
4195,"Urban Honolulu, HI",2020,442522
4579,"Urban Honolulu, HI",2021,443074
4963,"Urban Honolulu, HI",2022,442633
5347,"Urban Honolulu, HI",2023,442986
5731,"Urban Honolulu, HI",2024,442703
356,"Utica-Rome, NY",2010,130117
740,"Utica-Rome, NY",2011,127170
1124,"Utica-Rome, NY",2012,126291
1508,"Utica-Rome, NY",2013,124829
1892,"Utica-Rome, NY",2014,121703
2276,"Utica-Rome, NY",2015,121952
2660,"Utica-Rome, NY",2016,120776
3044,"Utica-Rome, NY",2017,120737
3428,"Utica-Rome, NY",2018,122283
3812,"Utica-Rome, NY",2019,122219
4196,"Utica-Rome, NY",2020,122026
4580,"Utica-Rome, NY",2021,121887
4964,"Utica-Rome, NY",2022,121785
5348,"Utica-Rome, NY",2023,121710
5732,"Utica-Rome, NY",2024,121656
357,"Valdosta, GA",2010,57836
741,"Valdosta, GA",2011,58325
1125,"Valdosta, GA",2012,58688
1509,"Valdosta, GA",2013,58337
1893,"Valdosta, GA",2014,58262
2277,"Valdosta, GA",2015,59921
2661,"Valdosta, GA",2016,61643
3045,"Valdosta, GA",2017,61360
3429,"Valdosta, GA",2018,61588
3813,"Valdosta, GA",2019,61892
4197,"Valdosta, GA",2020,61904
4581,"Valdosta, GA",2021,61907
4965,"Valdosta, GA",2022,61907
5349,"Valdosta, GA",2023,61907
5733,"Valdosta, GA",2024,61907
358,"Vallejo, CA",2010,177052
742,"Vallejo, CA",2011,180269
1126,"Vallejo, CA",2012,183729
1510,"Vallejo, CA",2013,186162
1894,"Vallejo, CA",2014,190740
2278,"Vallejo, CA",2015,194614
2662,"Vallejo, CA",2016,197086
3046,"Vallejo, CA",2017,199576
3430,"Vallejo, CA",2018,201851
3814,"Vallejo, CA",2019,202607
4198,"Vallejo, CA",2020,204370
4582,"Vallejo, CA",2021,205952
4966,"Vallejo, CA",2022,207389
5350,"Vallejo, CA",2023,208694
5734,"Vallejo, CA",2024,209878
359,"Victoria, TX",2010,42998
743,"Victoria, TX",2011,45131
1127,"Victoria, TX",2012,46837
1511,"Victoria, TX",2013,47412
1895,"Victoria, TX",2014,48294
2279,"Victoria, TX",2015,45949
2663,"Victoria, TX",2016,43884
3047,"Victoria, TX",2017,44120
3431,"Victoria, TX",2018,44662
3815,"Victoria, TX",2019,44636
4199,"Victoria, TX",2020,44662
4583,"Victoria, TX",2021,44666
4967,"Victoria, TX",2022,44668
5351,"Victoria, TX",2023,44669
5735,"Victoria, TX",2024,44669
360,"Vineland-Bridgeton, NJ",2010,62612
744,"Vineland-Bridgeton, NJ",2011,62768
1128,"Vineland-Bridgeton, NJ",2012,61647
1512,"Vineland-Bridgeton, NJ",2013,61800
1896,"Vineland-Bridgeton, NJ",2014,62103
2280,"Vineland-Bridgeton, NJ",2015,62169
2664,"Vineland-Bridgeton, NJ",2016,61186
3048,"Vineland-Bridgeton, NJ",2017,61119
3432,"Vineland-Bridgeton, NJ",2018,61187
3816,"Vineland-Bridgeton, NJ",2019,61832
4200,"Vineland-Bridgeton, NJ",2020,61835
4584,"Vineland-Bridgeton, NJ",2021,61755
4968,"Vineland-Bridgeton, NJ",2022,61758
5352,"Vineland-Bridgeton, NJ",2023,61767
5736,"Vineland-Bridgeton, NJ",2024,61767
361,"Virginia Beach-Norfolk-Newport News, VA-NC",2010,768825
745,"Virginia Beach-Norfolk-Newport News, VA-NC",2011,776494
1129,"Virginia Beach-Norfolk-Newport News, VA-NC",2012,781855
1513,"Virginia Beach-Norfolk-Newport News, VA-NC",2013,788167
1897,"Virginia Beach-Norfolk-Newport News, VA-NC",2014,788718
2281,"Virginia Beach-Norfolk-Newport News, VA-NC",2015,787705
2665,"Virginia Beach-Norfolk-Newport News, VA-NC",2016,795565
3049,"Virginia Beach-Norfolk-Newport News, VA-NC",2017,812716
3433,"Virginia Beach-Norfolk-Newport News, VA-NC",2018,820852
3817,"Virginia Beach-Norfolk-Newport News, VA-NC",2019,834872
4201,"Virginia Beach-Norfolk-Newport News, VA-NC",2020,842043
4585,"Virginia Beach-Norfolk-Newport News, VA-NC",2021,849206
4969,"Virginia Beach-Norfolk-Newport News, VA-NC",2022,856365
5353,"Virginia Beach-Norfolk-Newport News, VA-NC",2023,863520
5737,"Virginia Beach-Norfolk-Newport News, VA-NC",2024,870671
362,"Visalia, CA",2010,164580
746,"Visalia, CA",2011,165536
1130,"Visalia, CA",2012,165773
1514,"Visalia, CA",2013,167727
1898,"Visalia, CA",2014,171800
2282,"Visalia, CA",2015,175445
2666,"Visalia, CA",2016,177515
3050,"Visalia, CA",2017,179260
3434,"Visalia, CA",2018,181576
3818,"Visalia, CA",2019,183652
4202,"Visalia, CA",2020,185698
4586,"Visalia, CA",2021,187746
4970,"Visalia, CA",2022,189793
5354,"Visalia, CA",2023,191840
5738,"Visalia, CA",2024,193888
363,"Waco, TX",2010,111295
747,"Waco, TX",2011,111602
1131,"Waco, TX",2012,111772
1515,"Waco, TX",2013,111523
1899,"Waco, TX",2014,114403
2283,"Waco, TX",2015,116116
2667,"Waco, TX",2016,119338
3051,"Waco, TX",2017,119720
3435,"Waco, TX",2018,121156
3819,"Waco, TX",2019,122801
4203,"Waco, TX",2020,124169
4587,"Waco, TX",2021,125543
4971,"Waco, TX",2022,126916
5355,"Waco, TX",2023,128289
5739,"Waco, TX",2024,129661
364,"Walla Walla, WA",2010,28669
748,"Walla Walla, WA",2011,28472
1132,"Walla Walla, WA",2012,28133
1516,"Walla Walla, WA",2013,27061
1900,"Walla Walla, WA",2014,27491
2284,"Walla Walla, WA",2015,27608
2668,"Walla Walla, WA",2016,28164
3052,"Walla Walla, WA",2017,28421
3436,"Walla Walla, WA",2018,29687
3820,"Walla Walla, WA",2019,30609
4204,"Walla Walla, WA",2020,30786
4588,"Walla Walla, WA",2021,30679
4972,"Walla Walla, WA",2022,30777
5356,"Walla Walla, WA",2023,30690
5740,"Walla Walla, WA",2024,30768
365,"Warner Robins, GA",2010,76290
749,"Warner Robins, GA",2011,79266
1133,"Warner Robins, GA",2012,78359
1517,"Warner Robins, GA",2013,75779
1901,"Warner Robins, GA",2014,75295
2285,"Warner Robins, GA",2015,76717
2669,"Warner Robins, GA",2016,79129
3053,"Warner Robins, GA",2017,81436
3437,"Warner Robins, GA",2018,81461
3821,"Warner Robins, GA",2019,83793
4205,"Warner Robins, GA",2020,83923
4589,"Warner Robins, GA",2021,83931
4973,"Warner Robins, GA",2022,83931
5357,"Warner Robins, GA",2023,83932
5741,"Warner Robins, GA",2024,83931
366,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2010,2975279
750,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2011,3015936
1134,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2012,3067231
1518,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2013,3076613
1902,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2014,3101158
2286,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2015,3143030
2670,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2016,3206926
3054,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2017,3243858
3438,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2018,3302948
3822,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2019,3387569
4206,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020,3433630
4590,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021,3479740
4974,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2022,3525827
5358,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2023,3571889
5742,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2024,3617927
367,"Waterloo-Cedar Falls, IA",2010,87194
751,"Waterloo-Cedar Falls, IA",2011,86735
1135,"Waterloo-Cedar Falls, IA",2012,87143
1519,"Waterloo-Cedar Falls, IA",2013,88730
1903,"Waterloo-Cedar Falls, IA",2014,88862
2287,"Waterloo-Cedar Falls, IA",2015,86973
2671,"Waterloo-Cedar Falls, IA",2016,85243
3055,"Waterloo-Cedar Falls, IA",2017,85175
3439,"Waterloo-Cedar Falls, IA",2018,87052
3823,"Waterloo-Cedar Falls, IA",2019,87653
4207,"Waterloo-Cedar Falls, IA",2020,87666
4591,"Waterloo-Cedar Falls, IA",2021,87679
4975,"Waterloo-Cedar Falls, IA",2022,87685
5359,"Waterloo-Cedar Falls, IA",2023,87688
5743,"Waterloo-Cedar Falls, IA",2024,87689
368,"Watertown-Fort Drum, NY",2010,44126
752,"Watertown-Fort Drum, NY",2011,42778
1136,"Watertown-Fort Drum, NY",2012,43082
1520,"Watertown-Fort Drum, NY",2013,42382
1904,"Watertown-Fort Drum, NY",2014,41449
2288,"Watertown-Fort Drum, NY",2015,42643
2672,"Watertown-Fort Drum, NY",2016,40981
3056,"Watertown-Fort Drum, NY",2017,40868
3440,"Watertown-Fort Drum, NY",2018,41174
3824,"Watertown-Fort Drum, NY",2019,40739
4208,"Watertown-Fort Drum, NY",2020,40621
4592,"Watertown-Fort Drum, NY",2021,40794
4976,"Watertown-Fort Drum, NY",2022,40629
5360,"Watertown-Fort Drum, NY",2023,40779
5744,"Watertown-Fort Drum, NY",2024,40644
369,"Wausau-Weston, WI",2010,67006
753,"Wausau-Weston, WI",2011,67444
1137,"Wausau-Weston, WI",2012,67050
1521,"Wausau-Weston, WI",2013,67904
1905,"Wausau-Weston, WI",2014,70706
2289,"Wausau-Weston, WI",2015,71143
2673,"Wausau-Weston, WI",2016,71572
3057,"Wausau-Weston, WI",2017,72360
3441,"Wausau-Weston, WI",2018,71896
3825,"Wausau-Weston, WI",2019,71815
4209,"Wausau-Weston, WI",2020,71854
4593,"Wausau-Weston, WI",2021,71814
4977,"Wausau-Weston, WI",2022,71854
5361,"Wausau-Weston, WI",2023,71814
5745,"Wausau-Weston, WI",2024,71853
370,"Weirton-Steubenville, WV-OH",2010,50143
754,"Weirton-Steubenville, WV-OH",2011,50565
1138,"Weirton-Steubenville, WV-OH",2012,49127
1522,"Weirton-Steubenville, WV-OH",2013,48986
1906,"Weirton-Steubenville, WV-OH",2014,47743
2290,"Weirton-Steubenville, WV-OH",2015,48064
2674,"Weirton-Steubenville, WV-OH",2016,47164
3058,"Weirton-Steubenville, WV-OH",2017,46821
3442,"Weirton-Steubenville, WV-OH",2018,47377
3826,"Weirton-Steubenville, WV-OH",2019,47863
4210,"Weirton-Steubenville, WV-OH",2020,47771
4594,"Weirton-Steubenville, WV-OH",2021,47810
4978,"Weirton-Steubenville, WV-OH",2022,47786
5362,"Weirton-Steubenville, WV-OH",2023,47802
5746,"Weirton-Steubenville, WV-OH",2024,47791
371,"Wenatchee, WA",2010,50973
755,"Wenatchee, WA",2011,51529
1139,"Wenatchee, WA",2012,51343
1523,"Wenatchee, WA",2013,51279
1907,"Wenatchee, WA",2014,54049
2291,"Wenatchee, WA",2015,55755
2675,"Wenatchee, WA",2016,56871
3059,"Wenatchee, WA",2017,58702
3443,"Wenatchee, WA",2018,60254
3827,"Wenatchee, WA",2019,61589
4211,"Wenatchee, WA",2020,62816
4595,"Wenatchee, WA",2021,64047
4979,"Wenatchee, WA",2022,65278
5363,"Wenatchee, WA",2023,66508
5747,"Wenatchee, WA",2024,67739
373,"Wheeling, WV-OH",2010,62861
757,"Wheeling, WV-OH",2011,62296
1141,"Wheeling, WV-OH",2012,62618
1525,"Wheeling, WV-OH",2013,63210
1909,"Wheeling, WV-OH",2014,61969
2293,"Wheeling, WV-OH",2015,61394
2677,"Wheeling, WV-OH",2016,61225
3061,"Wheeling, WV-OH",2017,62206
3445,"Wheeling, WV-OH",2018,62653
3829,"Wheeling, WV-OH",2019,62303
4213,"Wheeling, WV-OH",2020,62311
4597,"Wheeling, WV-OH",2021,62309
4981,"Wheeling, WV-OH",2022,62308
5365,"Wheeling, WV-OH",2023,62306
5749,"Wheeling, WV-OH",2024,62305
372,"Wichita Falls, TX",2010,64795
756,"Wichita Falls, TX",2011,64745
1140,"Wichita Falls, TX",2012,63554
1524,"Wichita Falls, TX",2013,62985
1908,"Wichita Falls, TX",2014,62161
2292,"Wichita Falls, TX",2015,61640
2676,"Wichita Falls, TX",2016,61993
3060,"Wichita Falls, TX",2017,63364
3444,"Wichita Falls, TX",2018,63478
3828,"Wichita Falls, TX",2019,63646
4212,"Wichita Falls, TX",2020,63577
4596,"Wichita Falls, TX",2021,63526
4980,"Wichita Falls, TX",2022,63502
5364,"Wichita Falls, TX",2023,63493
5748,"Wichita Falls, TX",2024,63489
374,"Wichita, KS",2010,292241
758,"Wichita, KS",2011,290688
1142,"Wichita, KS",2012,291745
1526,"Wichita, KS",2013,291351
1910,"Wichita, KS",2014,294355
2294,"Wichita, KS",2015,297671
2678,"Wichita, KS",2016,295177
3062,"Wichita, KS",2017,293288
3446,"Wichita, KS",2018,299636
3830,"Wichita, KS",2019,305590
4214,"Wichita, KS",2020,305584
4598,"Wichita, KS",2021,305599
4982,"Wichita, KS",2022,305592
5366,"Wichita, KS",2023,305595
5750,"Wichita, KS",2024,305594
375,"Williamsport, PA",2010,55006
759,"Williamsport, PA",2011,58180
1143,"Williamsport, PA",2012,57294
1527,"Williamsport, PA",2013,56616
1911,"Williamsport, PA",2014,57944
2295,"Williamsport, PA",2015,55849
2679,"Williamsport, PA",2016,54137
3063,"Williamsport, PA",2017,54350
3447,"Williamsport, PA",2018,54609
3831,"Williamsport, PA",2019,54074
4215,"Williamsport, PA",2020,54003
4599,"Williamsport, PA",2021,54018
4983,"Williamsport, PA",2022,54024
5367,"Williamsport, PA",2023,54025
5751,"Williamsport, PA",2024,54024
376,"Wilmington, NC",2010,116988
760,"Wilmington, NC",2011,118425
1144,"Wilmington, NC",2012,121457
1528,"Wilmington, NC",2013,124185
1912,"Wilmington, NC",2014,127765
2296,"Wilmington, NC",2015,131406
2680,"Wilmington, NC",2016,134976
3064,"Wilmington, NC",2017,139813
3448,"Wilmington, NC",2018,143840
3832,"Wilmington, NC",2019,150147
4216,"Wilmington, NC",2020,153882
4600,"Wilmington, NC",2021,157804
4984,"Wilmington, NC",2022,161712
5368,"Wilmington, NC",2023,165621
5752,"Wilmington, NC",2024,169530
